"run_id","run_seed","regime","total_manuscripts_spawned","majority_text","pct_sampled_witnesses_with_pa","pct_majority_disagree_autograph","pct_all_witnesses_with_pa","ideal_majority_text","pct_ideal_majority_disagree_autograph"
347,1406682056,"insertion",277072,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.012,0.0,0.013696850265816343,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
347,1406682056,"omission",277072,"1111111111111111111111111111101111111111111111111111111111111111111115111111111111111111111111111111",1.0,0.02,0.9999963908167943,"1111111111111111111111111111101111111111111111111111111111111111111115111111111111111111111111111111",0.02
348,1006530655,"insertion",277096,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0026666666666666666,0.0,0.0035655641566971616,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
348,1006530655,"omission",277096,"1111111111111111111111111111111111111111111111111111111111111111111111111111111311111111111111111111",1.0,0.01,0.9999963911293961,"1111111111111111111111111111111111111111111111111111111111111111111111111111111311111111111111111111",0.01
349,4220444834,"insertion",277210,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.005333333333333333,0.0,0.004401011511170273,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
349,4220444834,"omission",277210,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",1.0,0.0,0.9958659350886876,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",0.0
350,2231694116,"insertion",276907,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0,0.0,3.6113338100293964e-06,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
350,2231694116,"omission",276907,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",0.999,0.0,0.9981834990935552,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",0.0
351,3972180633,"insertion",276812,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0,0.0,2.1675439198586762e-05,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
351,3972180633,"omission",276812,"1111111111111111111111111111111111111111111111111111111111311111111111111111111111111111111111111111",0.9956666666666667,0.01,0.9934070539104298,"1111111111111111111111111111111111111111111111111111111111311111111111111111111111111111111111111111",0.01
352,3799806838,"insertion",277081,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0,0.0,3.6090659737259996e-06,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
352,3799806838,"omission",277081,"1111111111111111111111111111121111511111111311111111111111111111111111111111111111111111111111111111",1.0,0.03,0.9999963909340263,"1111111111111111111111111111121111511111111311111111111111111111111111111111111111111111111111111111",0.03
353,42431467,"insertion",276755,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0,0.0,3.6133172420272154e-06,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
353,42431467,"omission",276755,"1111111111111111111111111111111111111111111111111110111111111111111111111111111111111111111111111111",0.999,0.01,0.9989846578549904,"1111111111111111111111111111111111111111111111111110111111111111111111111111111111111111111111111111",0.01
354,2694321371,"insertion",277105,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0,0.0,3.6087533922281885e-06,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
354,2694321371,"omission",277105,"5111211111111111111111111111111111111111111111111111111111111111111311111111111111111111111111111111",1.0,0.03,0.9999963912466078,"5111211111111111111111111111111111111111111111111111111111111111111311111111111111111111111111111111",0.03
355,1692182294,"insertion",277296,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0,0.0,3.60626769325087e-06,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
355,1692182294,"omission",277296,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",0.9986666666666667,0.0,0.9976883824086262,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",0.0
356,3408025256,"insertion",277380,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.012333333333333333,0.0,0.013407648019496789,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
356,3408025256,"omission",277380,"1111111111111111111111111111411111111111111111111111111111111111111111111111111111111111111111111111",0.997,0.01,0.9970257301381864,"1111111111111111111111111111411111111111111111111111111111111111111111111111111111111111111111111111",0.01
357,1374663425,"insertion",276609,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0,0.0,2.8921795465062472e-05,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
357,1374663425,"omission",276609,"1111111121111111111111111111111111111111111111111111111211111111111111111111111111111111111111111111",1.0,0.02,0.9999963847755668,"1111111121111111111111111111111111111111111111111111111211111111111111111111111111111111111111111111",0.02
358,3757419748,"insertion",276513,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.013666666666666667,0.0,0.009703014697372989,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
358,3757419748,"omission",276513,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",0.9993333333333333,0.0,0.9976782201134128,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",0.0
359,697026301,"insertion",277509,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.003,0.0,0.0040179021866036295,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
359,697026301,"omission",277509,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111511111111111111",0.9996666666666667,0.01,0.9969622497369445,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111511111111111111",0.01
360,2626462029,"insertion",277275,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.009333333333333334,0.0,0.011667159560579066,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
360,2626462029,"omission",277275,"1111111111111111111111111111111111111131111111111111111111111111111111111111111111111111111111111111",1.0,0.01,0.9999963934591776,"1111111111111111111111111111111111111131111111111111111111111111111111111111111111111111111111111111",0.01
361,4138391919,"insertion",276928,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0,0.0,3.6110599544284236e-06,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
361,4138391919,"omission",276928,"1111111111111111111111111111111111111111111111121111111111111111111111111111111111111111111111111111",0.998,0.01,0.9962300534075768,"1111111111111111111111111111111111111111111111121111111111111111111111111111111111111111111111111111",0.01
362,926227567,"insertion",276948,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0,0.0,3.610799178182107e-06,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
362,926227567,"omission",276948,"1111211111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",1.0,0.01,0.9999963892008218,"1111211111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",0.01
363,2765484732,"insertion",276888,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0,0.0,3.6115816199388198e-06,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
363,2765484732,"omission",276888,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",0.999,0.0,0.9985120283725852,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",0.0
364,2381559468,"insertion",276941,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.007333333333333333,0.0,0.008575864808261717,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
364,2381559468,"omission",276941,"1111111121111111311111111111111111111111151111111111111111111111111111111111111111131111111111111111",0.9966666666666667,0.04,0.9956633205748537,"1111111121111111311111111111111111111111151111111111111111111111111111111111111111131111111111111111",0.04
